0, 0, Header, 1, 4, 256
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Title_t, "<Title>"
1, 0, Copyright_t, "@<copyright>"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Piano (Left Hand)"
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 32, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 93, 0
2, 0, Time_signature, 4, 2, 24, 8
2, 0, Key_signature, -3, "major"
2, 1024, Control_c, 0, 93, 0
2, 1024, Note_on_c, 0, 51, 67
2, 1088, Note_off_c, 0, 51, 67
2, 1152, Note_off_c, 0, 51, 67
2, 1152, Note_on_c, 0, 63, 67
2, 1216, Note_off_c, 0, 63, 67
2, 1280, Note_off_c, 0, 63, 67
2, 1280, Note_on_c, 0, 50, 67
2, 1344, Note_off_c, 0, 50, 67
2, 1408, Note_off_c, 0, 50, 67
2, 1408, Note_on_c, 0, 62, 67
2, 1472, Note_off_c, 0, 62, 67
2, 1536, Note_off_c, 0, 62, 67
2, 1536, Note_on_c, 0, 48, 67
2, 1600, Note_off_c, 0, 48, 67
2, 1664, Note_off_c, 0, 48, 67
2, 1664, Note_on_c, 0, 60, 67
2, 1728, Note_off_c, 0, 60, 67
2, 1792, Note_off_c, 0, 60, 67
2, 1792, Note_on_c, 0, 46, 67
2, 1856, Note_off_c, 0, 46, 67
2, 1920, Note_off_c, 0, 46, 67
2, 1920, Note_on_c, 0, 58, 67
2, 1984, Note_off_c, 0, 58, 67
2, 2048, Note_off_c, 0, 58, 67
2, 2048, Note_on_c, 0, 51, 67
2, 2112, Note_off_c, 0, 51, 67
2, 2176, Note_off_c, 0, 51, 67
2, 2176, Note_on_c, 0, 63, 67
2, 2240, Note_off_c, 0, 63, 67
2, 2304, Note_off_c, 0, 63, 67
2, 2304, Note_on_c, 0, 46, 67
2, 2368, Note_off_c, 0, 46, 67
2, 2432, Note_off_c, 0, 46, 67
2, 2432, Note_on_c, 0, 58, 67
2, 2496, Note_off_c, 0, 58, 67
2, 2560, Note_off_c, 0, 58, 67
2, 2560, Note_on_c, 0, 48, 67
